yr,season,cat_no,cat_type,PM,TOG,NOx,SOx,CO,CO2,CH4,N2O,HFC,BCO2
2011,Annual,1455,Area,0,0.012,0,0,0,0,0,0,0,0
2011,Annual,1456,Area,0,0.015,0,0,0,0,0,0,0,0
2011,Annual,1458,Area,0,0.148,0,0,0,0,0,0,0,0
2011,Annual,1459,Area,0,0.015,0,0,0,0,0,0,0,0
2011,Annual,1460,Area,0,0.042,0,0,0,0,0,0,0,0
2011,Annual,1461,Area,0,0.432,0,0,0,0,0,0,0,0
2011,Annual,1462,Area,0,0.309,0,0,0,0,0,0,0,0
2011,Annual,1463,Area,0,0.014,0,0,0,0,0,0,0,0
2011,Annual,1464,Area,0,0.32,0,0,0,0,0,0,0,0
2011,Annual,1465,Area,0,0.063,0,0,0,0,0,0,0,0
2011,Annual,1466,Area,0,0.08,0,0,0,0,0,0,0,0
2011,Annual,1467,Area,0,0.019,0,0,0,0,0,0,0,0
2011,Annual,1468,Area,0,0.011,0,0,0,0,0,0,0,0
2011,Annual,1469,Area,0,0.019,0,0,0,0,0,0,0,0
2011,Annual,1470,Area,0,0.006,0,0,0,0,0,0,0,0
2011,Annual,1471,Area,0,0.134,0,0,0,0,0,0,0,0
2011,Annual,1472,Area,0,0.016,0,0,0,0,0,0,0,0
2011,Annual,1473,Area,0,0.062,0,0,0,0,0,0,0,0
2011,Annual,1474,Area,0,0.085,0,0,0,0,0,0,0,0
2011,Annual,1475,Area,0,0.134,0,0,0,0,0,0,0,0
2011,Annual,1477,Area,0,0.027,0,0,0,0,0,0,0,0
2011,Annual,1478,Area,0,0.006,0,0,0,0,0,0,0,0
2011,Annual,1479,Area,0,2.59,0,0,0,0,0,0,0,0
2011,Annual,1480,Area,0,1.231,0,0,0,0,0,0,0,0
2011,Annual,1481,Area,0,0.5,0,0,0,0,0,0,0,0
2011,Annual,1482,Area,0,0.01,0,0,0,0,0,0,0,0
2011,Annual,1483,Area,0,0.084,0,0,0,0,0,0,0,0
2011,Annual,1484,Area,0,0.255,0,0,0,0,0,0,0,0
2011,Annual,1485,Area,0,0.326,0,0,0,0,0,0,0,0
2011,Annual,1486,Area,0,0.119,0,0,0,0,0,0,0,0
2011,Annual,1487,Area,0,0.008,0,0,0,0,0,0,0,0
2011,Annual,1488,Area,0,0.179,0,0,0,0,0,0,0,0
2011,Annual,1489,Area,0,0.025,0,0,0,0,0,0,0,0
2011,Annual,1490,Area,0,2.806,0,0,0,0,0,0,0,0
2011,Annual,1491,Area,0,4.18,0,0,0,0,0,0,0,0
2011,Annual,1492,Area,0,0.106,0,0,0,0,0,0,0,0
2011,Annual,1493,Area,0,0.026,0,0,0,0,0,0,0,0
2011,Annual,1494,Area,0,1.188,0,0,0,0,0,0,0,0
2011,Annual,1495,Area,0,0.022,0,0,0,0,0,0,0,0
2011,Annual,1496,Area,0,0.012,0,0,0,0,0,0,0,0
2011,Annual,1497,Area,0,0.208,0,0,0,0,0,0,0,0
2011,Annual,1498,Area,0,0.028,0,0,0,0,0,0,0,0
2011,Annual,1499,Area,0,0.064,0,0,0,0,0,0,0,0
2011,Annual,1500,Area,0,0.862,0,0,0,0,0,0,0,0
2011,Annual,1501,Area,0,0.041,0,0,0,0,0,0,0,0
2011,Annual,1502,Area,0,0.128,0,0,0,0,0,0,0,0
2011,Annual,1503,Area,0,0.421,0,0,0,0,0,0,0,0
2011,Annual,1504,Area,0,0.844,0,0,0,0,0,0,0,0
2011,Annual,1505,Area,0,0.041,0,0,0,0,0,0,0,0
2011,Annual,1506,Area,0,0.416,0,0,0,0,0,0,0,0
2011,Annual,1507,Area,0,0.068,0,0,0,0,0,0,0,0
2011,Annual,1508,Area,0,0.549,0,0,0,0,0,0,0,0
2011,Annual,1509,Area,0,0.016,0,0,0,0,0,0,0,0
2011,Annual,1510,Area,0,0.086,0,0,0,0,0,0,0,0
2011,Annual,1511,Area,0,0.071,0,0,0,0,0,0,0,0
2011,Annual,1512,Area,0,0.109,0,0,0,0,0,0,0,0
2011,Annual,1513,Area,0,0.018,0,0,0,0,0,0,0,0
2011,Annual,1514,Area,0,0.045,0,0,0,0,0,0,0,0
2011,Annual,1515,Area,0,0.127,0,0,0,0,0,0,0,0
2011,Annual,1516,Area,0,0.414,0,0,0,0,0,0,0,0
2011,Annual,1517,Area,0,0.032,0,0,0,0,0,0,0,0
2011,Annual,1518,Area,0,1.804,0,0,0,0,0,0,0,0
2011,Annual,1519,Area,0,0.033,0,0,0,0,0,0,0,0
2011,Annual,1520,Area,0,0.171,0,0,0,0,0,0,0,0
2011,Annual,1521,Area,0,0.049,0,0,0,0,0,0,0,0
2011,Annual,1522,Area,0,0.683,0,0,0,0,0,0,0,0
2011,Annual,1523,Area,0,0.062,0,0,0,0,0,0,0,0
2011,Annual,1524,Area,0,0.099,0,0,0,0,0,0,0,0
2011,Annual,1525,Area,0,0.01,0,0,0,0,0,0,0,0
2011,Annual,1526,Area,0,0.077,0,0,0,0,0,0,0,0
2011,Annual,1527,Area,0,0.109,0,0,0,0,0,0,0,0
2011,Annual,1528,Area,0,0.039,0,0,0,0,0,0,0,0
2011,Annual,1529,Area,0,0.255,0,0,0,0,0,0,0,0
2011,Annual,1530,Area,0,0.04,0,0,0,0,0,0,0,0
2011,Annual,1531,Area,0,0.149,0,0,0,0,0,0,0,0
2011,Annual,1532,Area,0,0.102,0,0,0,0,0,0,0,0
2011,Annual,1533,Area,0,0.039,0,0,0,0,0,0,0,0
2011,Annual,1534,Area,0,0.299,0,0,0,0,0,0,0,0
2011,Annual,1535,Area,0,0.016,0,0,0,0,0,0,0,0
2011,Annual,1536,Area,0,0.163,0,0,0,0,0,0,0,0
2011,Annual,1537,Area,0,0.381,0,0,0,0,0,0,0,0
2011,Annual,1538,Area,0,0.04,0,0,0,0,0,0,0,0
2011,Annual,1539,Area,0,0.016,0,0,0,0,0,0,0,0
2011,Annual,1540,Area,0,0.735,0,0,0,0,0,0,0,0
2011,Annual,1541,Area,0,0.129,0,0,0,0,0,0,0,0
2011,Annual,1542,Area,0,0.261,0,0,0,0,0,0,0,0
2011,Annual,1543,Area,0,0.148,0,0,0,0,0,0,0,0
2011,Annual,1544,Area,0,0.109,0,0,0,0,0,0,0,0
2011,Annual,1545,Area,0,0.855,0,0,0,0,0,0,0,0
2011,Annual,1546,Area,0,0.006,0,0,0,0,0,0,0,0
2011,Annual,1547,Area,0,0.12,0,0,0,0,0,0,0,0
2011,Annual,1548,Area,0,0.262,0,0,0,0,0,0,0,0
2011,Annual,1549,Area,0,0.897,0,0,0,0,0,0,0,0
2011,Annual,1550,Area,0,0.14,0,0,0,0,0,0,0,0
2011,Annual,1551,Area,0,0.789,0,0,0,0,0,0,0,0
2011,Annual,1552,Area,0,1.346,0,0,0,0,0,0,0,0
2011,Annual,1553,Area,0,0.201,0,0,0,0,0,0,0,0
2011,Annual,1554,Area,0,0.15,0,0,0,0,0,0,0,0
2011,Annual,1555,Area,0,0.221,0,0,0,0,0,0,0,0
2011,Annual,1556,Area,0,0.101,0,0,0,0,0,0,0,0
2011,Annual,1557,Area,0,1.142,0,0,0,0,0,0,0,0
2011,Annual,1558,Area,0,0.04,0,0,0,0,0,0,0,0
2011,Annual,1559,Area,0,4.349,0,0,0,0,0,0,0,0
2011,Annual,1560,Area,0,0.107,0,0,0,0,0,0,0,0
2011,Annual,1561,Area,0,0.109,0,0,0,0,0,0,0,0
2011,Annual,1562,Area,0,0.075,0,0,0,0,0,0,0,0
2011,Annual,1563,Area,0,0.131,0,0,0,0,0,0,0,0
2011,Annual,1564,Area,0,0.023,0,0,0,0,0,0,0,0
2011,Annual,1566,Area,0,2.42,0,0,0,0,0,0,0,0
2011,Annual,1567,Area,0,0.084,0,0,0,0,0,0,0,0
2011,Annual,1568,Area,0,0.134,0,0,0,0,0,0,0,0
2011,Annual,1569,Area,0,0.019,0,0,0,0,0,0,0,0
2011,Annual,1570,Area,0,0.211,0,0,0,0,0,0,0,0
2011,Annual,1571,Area,0,1.127,0,0,0,0,0,0,0,0
2011,Annual,1572,Area,0,0.338,0,0,0,0,0,0,0,0
2011,Annual,1573,Area,0,0.262,0,0,0,0,0,0,0,0
2011,Annual,1574,Area,0,5.591,0,0,0,0,0,0,0,0
2011,Annual,1575,Area,0,0.026,0,0,0,0,0.0052,0,0,0
2011,Annual,1576,Area,0,0.233,0,0,0,0,0.1863,0,0,0
2011,Annual,1577,Area,0,0.001,0,0,0,0,0,0,0,0
2011,Annual,1578,Area,0.008,0.036,0.268,0,0.112,85.43,0.0045,0,0,0
2011,Annual,1579,Area,0.036,0.029,0.035,0.012,0.086,0,0.0198,0,0,26.77
2011,Annual,1580,Area,1.181,1.223,0.392,0.119,11.133,0,0.4437,0.0229,0,1.99
2011,Annual,1590,Area,0.703,1.017,2.944,0.056,3.533,10764.33,0.2063,0.1973,0,0
2011,Annual,1591,Area,0.575,0.832,2.409,0.045,2.891,9479.51,0.1817,0.1738,0,0
2011,Annual,1597,Area,0,0,0,0,0,8077.05,0.3864,0.3412,0,0
2011,Annual,1598,Area,0,0.001,0.001,0,0,0,0,0,0,0
2011,Annual,1600,Area,0,2.071,0,0,0,0,0,0,0,0
2011,Annual,1601,Area,0,0.083,0,0,0,0,0,0,0,0
2011,Annual,1602,Area,0,0.469,0,0,0,0,0,0,0,0
2011,Annual,1618,Area,0,0.81,0,0,0,0,0,0,0,0
2011,Annual,1619,Area,1.069,13.761,0,0,0,0,63.1229,0.0434,0,0
2011,Annual,1620,Area,1.804,23.216,0,0,0,0,29.4011,0.6623,0,0
2011,Annual,1621,Area,5.048,9.747,0,0,0,0,0.8122,0.005,0,0
2011,Annual,1622,Area,3.764,1.452,0,0,0,0,0.121,0.0008,0,0
2011,Annual,1623,Area,2.426,0.468,0,0,0,0,0.039,0.0012,0,0
2011,Annual,1624,Area,0.032,0.151,0,0,0,0,0.2024,0.0002,0,0
2011,Annual,1625,Area,0.918,0.886,0,0,0,0,1.7147,0.0011,0,0
2011,Annual,1626,Area,0.209,2.688,0,0,0,0,1.0395,0.0846,0,0
2011,Annual,1627,Area,0.039,0.038,0,0,0,0,0.0445,0.0157,0,0
2011,Annual,1629,Area,0,0.053,0,0,0,0,0,0,0,0
2011,Annual,1630,Area,0,0.004,0,0,0,0,0,0,0,0
2011,Annual,1631,Area,0,1.95,0,0,0,0,0,0,0,0
2011,Annual,1632,Area,0,1.364,0,0,0,0,0,0,0,0
2011,Annual,1633,Area,0,0.331,0,0,0,0,0,0,0,0
2011,Annual,1635,Area,0,0.001,0,0,0,0,0,0,0,0
2011,Annual,1636,Area,0,0.064,0,0,0,0,0,0,0,0
2011,Annual,1637,Area,0,0.018,0,0,0,0,0,0,0,0
2011,Annual,1638,Area,0,0.045,0,0,0,0,0,0,0,0
2011,Annual,1639,Area,0,0.073,0,0,0,0,0,0,0,0
2011,Annual,1646,Area,0.329,0.985,5.478,0.006,2.852,532.73,0.074,0,0,0
2011,Annual,1647,Area,0.212,2.563,1.113,0.004,92.632,159.93,0.128,0.155,0,0
2011,Annual,1648,Area,0.053,6.845,0.171,0.002,18.431,46.44,0.391,0.067,0,0
2011,Annual,1649,Area,0,4.575,0,0,0,0,0,0,0,0
2011,Annual,1650,Area,0,2.178,0,0,0,0,0,0,0,0
2011,Annual,1651,Area,0.046,0.173,1.016,0.002,0.573,125.94,0.013,0,0,0
2011,Annual,1652,Area,0.004,0.082,0.053,0,3.925,6.28,0.004,0.005,0,0
2011,Annual,1653,Area,0,0.004,0,0,0,0,0,0,0,0
2011,Annual,1654,Area,0.185,0.548,2.372,0.002,2.27,295.78,0.1,0,0,0
2011,Annual,1655,Area,0.01,0.157,0.12,0,4.327,11.93,0.008,0.007,0,0
2011,Annual,1656,Area,0,0.162,0,0,0,0,0,0,0,0
2011,Annual,1657,Area,0.212,0.632,0.456,0.001,19.151,48.08,0.031,0.032,0,0
2011,Annual,1658,Area,0.002,0.003,0.002,0,0.111,0.22,0,0.0005,0,0
2011,Annual,1659,Area,0,0.124,0,0,0,0,0,0,0,0
2011,Annual,1660,Area,0,0.002,0,0,0,0,0,0,0,0
2011,Annual,1661,Area,0.587,1.201,11.836,0.004,5.826,1186.08,0.143,0,0,0
2011,Annual,1662,Area,0.035,0.74,1.925,0.003,38.52,353.39,0.037,0.098,0,0
2011,Annual,1663,Area,0,0.001,0,0,0.027,0.05,0,0,0,0
2011,Annual,1664,Area,0,0.353,0,0,0,0,0,0,0,0
2011,Annual,1666,Area,0.101,0.2,1.464,0.018,0.846,153.32,0.017,0,0,0
2011,Annual,1667,Area,0.046,0.758,2.952,0,20.729,508.19,0.581,0,0,0
2011,Annual,1668,Area,0.341,2.898,1.832,0.004,83.188,200.91,0.144,0.119,0,0
2011,Annual,1669,Area,0.017,0.065,0.022,0,1.23,2.53,0.004,0.003,0,0
2011,Annual,1670,Area,0,1.368,0,0,0,0,0,0,0,0
2011,Annual,1671,Area,0,0.087,0,0,0,0,0,0,0,0
2011,Annual,1672,Area,0.336,0.95,4.912,0.003,2.725,460.55,0.071,0,0,0
2011,Annual,1673,Area,0.004,0.043,0.169,0,1.867,51.33,0.033,0,0,0
2011,Annual,1674,Area,0.002,0.005,0.079,0,0.025,4.89,0,0,0,0
2011,Annual,1675,Area,0.004,0.012,0.116,0,0.041,13.03,0.001,0,0,0
2011,Annual,1676,Area,0.039,2.48,2.89,0.014,68.269,407.34,0.124,0.094,0,0
2011,Annual,1677,Area,1.394,7.84,0.934,0.005,13.118,145.75,0.448,0.042,0,0
2011,Annual,1678,Area,0,4.355,0,0,0,0,0,0,0,0
2011,Annual,1679,Area,0,2.073,0,0,0,0,0,0,0,0
2011,Annual,1680,Area,0.006,0.079,0.227,0,0.1,12.08,0.006,0,0,0
2011,Annual,1681,Area,0.021,0.1,1.101,0.004,0.18,45.27,0.0025,0.0182,0,0
2011,Annual,1688,Area,0,0,0,0,0,0,0,2.715,0,0
2011,Annual,1689,Area,0.006,0.018,0.002,0.002,0.522,17.15,0.0255,0.0004,0,0
2011,Annual,1690,Area,0,0.011,0,0,0,0,0,0,0,0
2011,Annual,1691,Area,0,0.054,0,0,0,0,0,0,0,0
2011,Annual,1692,Area,0,0.015,0,0,0,0,0,0,0,0
2011,Annual,1693,Area,0,0.047,0,0,0,0,0,0,0,0
2011,Annual,1694,Area,0,0.001,0,0,0,0,0,0,0,0
2011,Annual,1695,Area,0,0.023,0,0,0,0,0,0,0,0
2011,Annual,1696,Area,0,0.031,0,0,0,0,0,0,0,0
2011,Annual,1697,Area,0,0.007,0,0,0,0,0,0,0,0
2011,Annual,1698,Area,0,0.003,0,0,0,0,0,0,0,0
2011,Annual,1699,Area,0,0.054,0,0,0,0,0,0,0,0
2011,Annual,1700,Area,0,0.016,0,0,0,0,0,0,0,0
2011,Annual,1701,Area,0,0.072,0,0,0,0,0,0,0,0
2011,Annual,1702,Area,0,0.01,0,0,0,0,0,0,0,0
2011,Annual,1703,Area,0,0.074,0,0,0,0,0,0,0,0
2011,Annual,1704,Area,0,0.034,0,0,0,0,0,0,0,0
2011,Annual,1705,Area,0,0.34,0,0,0,0,0,0,0,0
2011,Annual,1706,Area,0,0.215,0,0,0,0,0,0,0,0
2011,Annual,1707,Area,0,0.249,0,0,0,0,0,0,0,0
2011,Annual,1708,Area,0,0.031,0,0,0,0,0,0,0,0
2011,Annual,1710,Area,0.1,0.102,0,0,0,46.87,0,0,0,0
2011,Annual,1711,Area,0.666,0.109,0,0,0,89.17,0,0,0,0
2011,Annual,1722,Area,0.072,0.237,3.428,0.001,0.306,0,0,0,0,0
2011,Annual,1746,Area,0,0,0,0,0,21.55,0,0,0,0
2011,Annual,1751,Area,0,0,0,0,0,0,0,0,0.0002,0
2011,Annual,1752,Area,0,0.68,0,0,0,0,0,0,0.6798,0
2011,Annual,1753,Area,0,3.156,0,0,0,0,0,0,3.1565,0
2011,Annual,1754,Area,0,0.461,0,0,0,0,0,0,0.4611,0
2011,Annual,1756,Area,0,0.007,0,0,0,0,0,0,0.0074,0
2011,Annual,1757,Area,0,0.263,0,0,0,0,0,0,0.2629,0
2011,Annual,1758,Area,0,2.364,0,0,0,0,0,0,2.3639,0
2011,Annual,1759,Area,13.351,0,0,0,0,0,0,0,0,0
2011,Annual,1760,Area,16.181,0,0,0,0,0,0,0,0,0
2011,Annual,1761,Area,3.274,0,0,0,0,0,0,0,0,0
2011,Annual,1762,Area,22.462,0,0,0,0,0,0,0,0,0
2011,Annual,1763,Area,0.001,0.487,0.001,0.001,0.207,0.54,0.006,0.001,0,0
2011,Annual,1764,Area,0,0.199,0.002,0.001,0.128,0.43,0.002,0.001,0,0
2011,Annual,1765,Area,0.002,0.129,0.002,0,0.56,0.07,0.005,0.001,0,0
2011,Annual,1767,Area,0.003,0.126,0.041,0,4.393,7.51,0.003,0.005,0,0
2011,Annual,1768,Area,0,0.027,0,0,0,0,0,0,0,0
2011,Annual,1769,Area,0,0,0.001,0,0,0.11,0,0,0,0
2011,Annual,1770,Area,0.003,0.012,0.086,0,0.054,6.28,0.0006,0.0002,0,0
2011,Annual,1771,Area,0.01,0.032,0.206,0,0.118,17.1,0.0018,0.0004,0,0
2011,Annual,1772,Area,0.317,0.625,7.297,0.005,2.427,337.95,0.0352,0.0146,0,0
2011,Annual,1773,Area,0.001,0.005,0.021,0,0.015,2.65,0.0003,0,0,0
2011,Annual,1774,Area,0.018,0.042,0.439,0,0.178,22.94,0.0024,0.0009,0,0
2011,Annual,1775,Area,0.005,0.015,0.092,0,0.051,7.9,0.0008,0.0002,0,0
2011,Annual,1776,Area,0.02,0.039,0.471,0,0.148,21.21,0.0022,0.0009,0,0
2011,Annual,1777,Area,0.001,0.004,0.016,0,0.01,1.89,0.0002,0,0,0
2011,Annual,1778,Area,0.025,0.05,0.55,0,0.177,26.84,0.0028,0.0011,0,0
2011,Annual,1779,Area,0,0,0,0,0,0,0,0,0,0
2011,Annual,1780,Area,0.002,0.004,0.04,0,0.015,2.11,0.0002,0.0001,0,0
2011,Annual,1781,Area,0.001,0.005,0.028,0,0.019,2.6,0.0003,0.0001,0,0
2011,Annual,1782,Area,0.031,0.063,0.782,0,0.269,34.15,0.0036,0.0016,0,0
2011,Annual,1783,Area,0.006,0.018,0.125,0,0.07,9.9,0.001,0.0002,0,0
2011,Annual,1784,Area,0.183,0.376,4.488,0.003,1.605,203.42,0.0212,0.009,0,0
2011,Annual,1785,Area,0.021,0.04,0.471,0,0.161,21.86,0.0023,0.0009,0,0
2011,Annual,1786,Area,0.005,0.011,0.129,0,0.052,6.11,0.0006,0.0003,0,0
2011,Annual,1888,Area,0,1.362,0,0,0,0,0,0,0,0
2011,Annual,1889,Area,0,0.104,0,0,0,0,0,0,0,0
2011,Annual,1890,Area,0,3.028,0,0,0,0,0,0,0,0
2011,Annual,1891,Area,0,0.055,0,0,0,0,0,0,0.055,0
2011,Annual,1897,Area,0,0.498,0,0,0,0,0,0,0,0
2011,Annual,1898,Area,0,2.197,0,0,0,0,0,0,0,0
2011,Annual,1899,Area,0,0.248,0,0,0,0,0,0,0,0
2011,Annual,1900,Area,0,0.473,0,0,0,0,0,0,0,0
2011,Annual,1901,Area,0,5.279,0,0,0,0,0,0,0,0
2011,Annual,1902,Area,0,0.259,0,0,0,0,0,0,0,0
2011,Annual,1903,Area,0,0.178,0,0,0,0,0,0,0,0
2011,Annual,1904,Area,0,0.399,0,0,0,0,0,0,0,13.35
2011,Annual,1905,Area,0,0.003,0,0,0,0,0,0,0,0
2011,Annual,1906,Area,0,0.441,0,0,0,0,0,0,0,0
2011,Annual,1907,Area,0.117,0,0,0,0,0,0,0,0,0
2011,Annual,1908,Area,0.753,0,0,0,0,0,0,0,0,0
2011,Annual,1909,Area,0.252,0,0,0,0,0,0,0,0,0
2011,Annual,1910,Area,0,0.168,0,0,0,0,0,0,0,0
2011,Annual,1911,Area,0,2.626,0,0,0,0,1.1688,1.4411,0,0
2011,Annual,1912,Area,0,0.023,0,0,0,0,0,0,0,0
2011,Annual,1913,Area,0,0.027,0,0,0,0,0,0,0,0
2011,Annual,1914,Area,0,0.226,0,0,0,0,0,0,0,0
2011,Annual,1915,Area,0,0.041,0,0,0,0,0,0,0,0
2011,Annual,1916,Area,0,0.001,0,0,0,0,0,0,0,0
2011,Annual,1917,Area,0,0,0,0,0,0,0,0,0,0
2011,Annual,1918,Area,0,0.003,0,0,0,0,0,0,0,0
2011,Annual,1919,Area,0,0,0,0,0,0,0,0,0,0
2011,Annual,1920,Area,0,0.372,0,0,0,0,0,0,0,0
2011,Annual,1921,Area,0,0.061,0,0,0,0,0,0,0,0
2011,Annual,1922,Area,0,0.036,0,0,0,0,0,0,0,0
2011,Annual,1923,Area,0,0.011,0,0,0,0,0,0,0,0
2011,Annual,1924,Area,0,0.846,0,0,0,0,0,0,0,0
2011,Annual,1925,Area,0,0.035,0,0,0,0,0,0,0,0
2011,Annual,1926,Area,0,0.038,0,0,0,0,0,0,0,0
2011,Annual,1927,Area,0,0.02,0,0,0,0,0,0,0,0
2011,Annual,1928,Area,0,1.385,0,0,0,0,0,0,0,0
2011,Annual,1929,Area,0,0.725,0,0,0,0,0,0,0,0
2011,Annual,1930,Area,0,0.011,0,0,0,0,0,0,0,0
2011,Annual,1931,Area,0,0.003,0,0,0,0,0,0,0,0
2011,Annual,1932,Area,0,0.102,0,0,0,0,0,0,0,0
2011,Annual,1933,Area,0,0.04,0,0,0,0,0,0,0,0
2011,Annual,1934,Area,0,1.821,0,0,0,0,0,0,0,0
2011,Annual,1935,Area,0,2.912,0,0,0,0,0,0,0,0
2011,Annual,1936,Area,0,1.397,0,0,0,0,0.1831,0.5357,0,0
2011,Annual,2041,Area,0,0,0.001,0,0,0.05,0,0,0,0
2011,Annual,2043,Area,0.001,0.001,0.025,0.003,0.002,1.16,0.0001,0.0001,0,0
2011,Annual,2044,Area,0,0,0.002,0.002,0,0.09,0,0,0,0
2011,Annual,2045,Area,0.001,0.002,0.033,0.004,0.003,1.53,0.0002,0.0001,0,0
2011,Annual,2046,Area,0,0,0.002,0.002,0,0.09,0,0,0,0
2011,Annual,2047,Area,0,0,0.004,0.001,0,0.19,0,0,0,0
2011,Annual,2049,Area,0,0,0.002,0,0,0.09,0,0,0,0
2011,Annual,2053,Area,0.003,0.005,0.098,0.013,0.01,4.53,0.0005,0.0002,0,0
2011,Annual,2054,Area,0.004,0.003,0.045,0.038,0.005,2.08,0.0002,0.0001,0,0
2011,Annual,2073,Area,0.001,0.001,0.021,0.002,0.002,0.97,0.0001,0,0,0
2011,Annual,2074,Area,0,0,0.003,0.002,0,0.14,0,0,0,0
2011,Annual,2075,Area,0.004,0.007,0.165,0.019,0.015,7.64,0.0008,0.0003,0,0
2011,Annual,2076,Area,0.001,0.001,0.01,0.009,0.001,0.46,0.0001,0,0,0
2011,Annual,2077,Area,0.042,0.068,1.531,0.178,0.139,70.85,0.0078,0.0031,0,0
2011,Annual,2078,Area,0.01,0.008,0.117,0.099,0.012,5.41,0.0006,0.0002,0,0
2011,Annual,2079,Area,0.001,0.001,0.019,0.002,0.002,0.88,0.0001,0,0,0
2011,Annual,2080,Area,0,0,0.001,0.001,0,0.05,0,0,0,0
2011,Annual,2081,Area,0.005,0.008,0.199,0.019,0.017,9.21,0.001,0.0004,0,0
2011,Annual,2082,Area,0.001,0,0.005,0.005,0.001,0.23,0,0,0,0
2011,Annual,2083,Area,0.001,0.002,0.045,0.005,0.004,2.08,0.0002,0.0001,0,0
2011,Annual,2084,Area,0,0,0.001,0.001,0,0.05,0,0,0,0
2011,Annual,2085,Area,0.015,0.024,0.518,0.062,0.049,23.97,0.0026,0.0011,0,0
2011,Annual,2086,Area,0.026,0.021,0.316,0.265,0.032,14.62,0.0016,0.0007,0,0
2011,Annual,2087,Area,0,0,0.004,0,0,0.19,0,0,0,0
2011,Annual,2105,Area,0,0,0.003,0,0,0.14,0,0,0,0
2011,Annual,2106,Area,0,0.001,0.004,0,0.001,0.19,0,0,0,0
2011,Annual,2108,Area,0.001,0.001,0.018,0.002,0.002,0.83,0.0001,0,0,0
2011,Annual,2109,Area,0.001,0.004,0.025,0.001,0.003,1.16,0.0001,0.0001,0,0
2011,Annual,2111,Area,0.016,0.026,0.563,0.067,0.052,26.05,0.0029,0.0012,0,0
2011,Annual,2112,Area,0.021,0.143,0.818,0.023,0.114,37.85,0.0042,0.0017,0,0
2011,Annual,2113,Area,0.001,0.001,0.015,0.012,0.002,0.69,0.0001,0,0,0
2011,Annual,2114,Area,0,0,0.003,0,0,0.14,0,0,0,0
2011,Annual,2115,Area,0,0.001,0.004,0,0.001,0.19,0,0,0,0
2011,Annual,2117,Area,0.002,0.004,0.087,0.008,0.008,4.03,0.0004,0.0002,0,0
2011,Annual,2119,Area,0,0,0.001,0,0,0.05,0,0,0,0
2011,Annual,2120,Area,0,0,0.004,0.001,0,0.19,0,0,0,0
2011,Annual,2121,Area,0,0.001,0.007,0,0.001,0.32,0,0,0,0
2011,Annual,2123,Area,0.001,0.001,0.027,0.003,0.003,1.25,0.0001,0.0001,0,0
2011,Annual,2124,Area,0.001,0.008,0.051,0.002,0.007,2.36,0.0003,0.0001,0,0
2011,Annual,2125,Area,0,0,0.002,0.001,0,0.09,0,0,0,0
2011,Annual,2153,Area,0,0,0.003,0,0,0.14,0,0,0,0
2011,Annual,2154,Area,0.001,0.002,0.053,0.003,0.004,2.45,0.0003,0.0001,0,0
2011,Annual,2155,Area,0.001,0.001,0.026,0.003,0.002,1.2,0.0001,0.0001,0,0
2011,Annual,2156,Area,0.011,0.026,0.588,0.037,0.047,27.21,0.003,0.0012,0,0
2011,Annual,2157,Area,0.004,0.006,0.142,0.017,0.013,6.57,0.0007,0.0003,0,0
2011,Annual,2158,Area,0.029,0.078,1.486,0.092,0.135,68.76,0.0076,0.0031,0,0
2011,Annual,2159,Area,0,0,0.005,0.001,0.001,0.23,0,0,0,0
2011,Annual,2160,Area,0.002,0.004,0.097,0.006,0.008,4.49,0.0005,0.0002,0,0
2011,Annual,2161,Area,0.002,0.003,0.066,0.006,0.006,3.05,0.0003,0.0001,0,0
2011,Annual,2163,Area,0,0,0.002,0,0,0.09,0,0,0,0
2011,Annual,2164,Area,0,0.001,0.023,0.002,0.002,1.06,0.0001,0,0,0
2011,Annual,2165,Area,0.001,0.002,0.045,0.005,0.004,2.08,0.0002,0.0001,0,0
2011,Annual,2166,Area,0.012,0.03,0.651,0.042,0.053,30.12,0.0033,0.0013,0,0
2011,Annual,2172,Area,0,0,0.002,0.001,0,0.09,0,0,0,0
2011,Annual,2176,Area,0,0,0.001,0.001,0,0.05,0,0,0,0
2011,Annual,2185,Area,0.001,0.001,0.021,0.003,0.002,0.97,0.0001,0,0,0
2011,Annual,2186,Area,0.012,0.03,0.665,0.043,0.055,30.77,0.0034,0.0014,0,0
2011,Annual,2187,Area,0.001,0.002,0.049,0.006,0.005,2.27,0.0002,0.0001,0,0
2011,Annual,2188,Area,0.022,0.054,1.197,0.076,0.098,55.39,0.0061,0.0025,0,0
2011,Annual,2189,Area,0.011,0.019,0.402,0.049,0.037,18.6,0.0021,0.0008,0,0
2011,Annual,2190,Area,0.286,0.697,15.202,0.976,1.264,703.47,0.0775,0.0313,0,0
2011,Annual,2191,Area,0.001,0.001,0.014,0.001,0.001,0.65,0.0001,0,0,0
2011,Annual,2192,Area,0.005,0.013,0.289,0.019,0.023,13.37,0.0015,0.0006,0,0
2011,Annual,2193,Area,0.018,0.03,0.726,0.071,0.064,33.6,0.0037,0.0015,0,0
2011,Annual,2197,Area,0,0,0.006,0.001,0.001,0.28,0,0,0,0
2011,Annual,2198,Area,0.003,0.007,0.162,0.01,0.013,7.5,0.0008,0.0003,0,0
